CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
399,Company_399,Energy,North America,2017,8054.40,13.30,10410.20,5.80,59.90,47.50,64.40,67.80,6988211.00,2096463.30,69882110.50
400,Company_400,Manufacturing,Africa,2017,833.30,2.60,288.70,5.20,44.00,68.10,46.10,17.80,180741.60,240988.90,3012360.80
401,Company_401,Energy,Europe,2017,3519.30,30.60,18315.50,7.90,61.40,56.50,36.30,91.30,2830362.00,849108.60,28303620.40
402,Company_402,Technology,Asia,2017,1168.00,25.40,8582.30,5.00,29.20,18.00,38.60,30.90,62713.90,37628.30,125427.70
403,Company_403,Retail,Middle East,2017,3086.80,-5.80,14930.90,10.50,48.70,67.20,59.00,19.90,225248.90,112624.40,450497.70
404,Company_404,Healthcare,Middle East,2017,2029.30,5.30,1625.60,9.20,51.50,67.20,47.30,40.10,148097.50,148097.50,296195.10
405,Company_405,Finance,Europe,2017,2628.60,14.00,6648.00,10.50,87.50,97.60,78.10,86.70,27161.30,13580.70,67903.30
406,Company_406,Utilities,Asia,2017,433.60,7.70,347.00,-2.80,42.40,56.00,40.50,30.50,280168.20,175105.10,2801682.00
407,Company_407,Healthcare,North America,2017,437.00,11.80,1202.00,9.60,61.50,73.70,24.70,86.30,29907.90,29907.90,59815.70
408,Company_408,Retail,Asia,2017,872.40,8.30,1049.40,8.50,61.10,81.90,24.10,77.10,54667.00,27333.50,109333.90
409,Company_409,Healthcare,Europe,2017,16329.50,14.70,54171.90,3.90,61.80,64.90,48.70,71.70,1217294.70,1217294.70,2434589.40
410,Company_410,Manufacturing,Africa,2017,2109.40,18.10,7487.50,5.90,30.90,25.60,55.80,11.40,646175.70,861567.50,10769594.20
411,Company_411,Healthcare,Africa,2017,2584.50,14.80,9294.50,19.10,55.80,67.40,37.90,62.10,188264.30,188264.30,376528.60
412,Company_412,Energy,Latin America,2017,11542.50,13.20,28460.10,4.20,42.50,27.30,45.70,54.30,11643186.30,3492955.90,116431863.20
413,Company_413,Consumer Goods,North America,2017,1720.10,10.30,4278.10,19.10,63.20,45.10,80.70,63.70,304297.60,380372.00,1521487.90
414,Company_414,Retail,Oceania,2017,289.90,4.40,283.30,1.40,57.00,54.00,39.10,77.90,23837.70,11918.90,47675.50
415,Company_415,Energy,North America,2017,2266.20,0.60,121.10,3.10,44.20,28.10,79.30,25.20,2274096.00,682228.80,22740959.70
416,Company_416,Healthcare,Middle East,2017,3064.30,2.30,963.80,6.40,53.30,60.50,64.00,35.30,238036.50,238036.50,476073.00
417,Company_417,Transportation,Middle East,2017,285.20,1.00,57.00,5.50,14.90,12.70,17.70,14.20,190071.00,31678.50,633570.10
418,Company_418,Manufacturing,Oceania,2017,953.00,5.40,546.80,-3.90,63.40,36.90,87.30,66.10,269279.50,359039.40,4487992.10
419,Company_419,Healthcare,North America,2017,2360.70,14.40,4849.60,10.80,49.20,18.10,74.10,55.40,253357.20,253357.20,506714.50
420,Company_420,Manufacturing,Africa,2017,1701.70,10.90,3450.60,-2.30,40.40,80.20,28.80,12.10,325925.80,434567.80,5432097.10
421,Company_421,Retail,Africa,2017,1058.60,6.00,1304.30,8.80,69.90,65.00,74.30,70.40,78863.60,39431.80,157727.20
422,Company_422,Energy,Europe,2017,5403.30,18.50,15286.40,-10.90,78.00,71.90,84.10,78.10,3762753.70,1128826.10,37627537.10
423,Company_423,Healthcare,Oceania,2017,4584.70,19.10,18394.50,17.50,59.70,66.80,38.30,74.10,335799.80,335799.80,671599.60
424,Company_424,Finance,Europe,2017,8169.50,10.00,8365.80,13.30,85.40,97.60,61.10,97.50,84413.10,42206.50,211032.70
425,Company_425,Consumer Goods,Middle East,2017,3902.70,14.60,12570.60,-0.20,62.20,90.70,41.10,54.70,441081.70,551352.20,2205408.70
426,Company_426,Transportation,Middle East,2017,1141.10,14.40,1628.80,1.90,25.90,39.80,23.80,14.10,631072.70,105178.80,2103575.80
427,Company_427,Manufacturing,Asia,2017,676.60,13.90,777.20,11.20,42.60,24.80,30.00,73.10,208419.60,277892.70,3473659.30
428,Company_428,Manufacturing,Oceania,2017,3973.30,6.30,2016.80,10.80,65.20,68.10,87.90,39.40,861784.50,1149046.00,14363074.80
429,Company_429,Finance,North America,2017,840.10,13.30,2182.70,-1.10,82.90,99.60,87.50,61.60,8448.50,4224.30,21121.40
430,Company_430,Healthcare,Oceania,2017,5408.40,10.90,9540.10,13.70,71.30,82.60,79.50,51.80,336384.50,336384.50,672769.10
431,Company_431,Consumer Goods,Asia,2017,387.00,6.20,486.00,4.70,70.60,52.80,81.40,77.50,64266.90,80333.60,321334.30
432,Company_432,Technology,North America,2017,255.20,16.40,1250.90,7.10,63.90,60.10,49.80,81.80,9940.50,5964.30,19881.00
433,Company_433,Retail,Middle East,2017,3588.40,9.60,8414.90,7.20,41.30,42.00,51.30,30.60,325004.70,162502.40,650009.40
434,Company_434,Transportation,Latin America,2017,431.30,10.70,455.70,10.40,52.00,28.40,54.00,73.70,259128.80,43188.10,863762.50
435,Company_435,Retail,Middle East,2017,1221.80,13.20,2718.30,11.70,22.20,44.40,8.10,14.00,108611.70,54305.80,217223.40
436,Company_436,Finance,Latin America,2017,1863.10,17.10,3047.60,6.80,63.40,100.00,50.50,39.80,18630.60,9315.30,46576.50
437,Company_437,Technology,Africa,2017,809.30,23.10,2968.50,12.10,48.50,65.30,72.80,7.50,30067.40,18040.40,60134.70
438,Company_438,Transportation,Asia,2017,796.20,18.10,1870.70,17.20,36.60,19.70,73.10,16.90,507278.30,84546.40,1690927.80
439,Company_439,Utilities,North America,2017,670.00,9.20,861.30,16.90,78.50,71.30,71.00,93.10,375691.20,234807.00,3756911.80
440,Company_440,Retail,Oceania,2017,759.70,-1.30,2090.60,7.60,47.90,62.00,42.20,39.50,58177.70,29088.90,116355.40
441,Company_441,Finance,North America,2017,1132.50,18.20,3301.80,-3.90,67.90,99.20,53.50,50.90,11447.50,5723.80,28618.80
442,Company_442,Consumer Goods,Latin America,2017,1324.90,6.80,1760.90,15.60,48.60,54.60,38.40,52.90,216730.00,270912.50,1083650.10
443,Company_443,Consumer Goods,Oceania,2017,1563.60,19.80,4451.80,-4.10,48.70,26.20,71.20,48.80,317998.00,397497.40,1589989.80
444,Company_444,Finance,Europe,2017,4543.50,12.40,10413.90,14.80,91.80,97.10,84.50,93.90,47306.70,23653.40,118266.80
445,Company_445,Finance,Europe,2017,9416.90,19.20,21466.30,1.00,77.10,82.10,75.20,73.90,117770.90,58885.50,294427.40
446,Company_446,Manufacturing,Oceania,2017,1704.20,14.90,3340.70,-3.10,53.80,59.90,58.40,43.10,398962.60,531950.10,6649376.80
447,Company_447,Utilities,North America,2017,1440.60,10.20,1703.70,0.30,35.20,29.10,11.30,65.30,1148138.50,717586.60,11481385.40
448,Company_448,Finance,Middle East,2017,5427.90,14.20,14910.50,10.10,49.20,97.90,40.60,9.20,55855.50,27927.80,139638.80
449,Company_449,Manufacturing,Oceania,2017,1077.60,6.60,1137.10,-6.30,66.10,50.10,79.00,69.30,274484.00,365978.60,4574732.80
450,Company_450,Utilities,Europe,2017,2564.10,6.90,2380.00,-3.70,61.90,24.20,71.50,90.10,2113640.20,1321025.20,21136402.50
451,Company_451,Consumer Goods,Oceania,2017,6345.10,9.20,8860.90,7.90,78.30,68.20,80.00,86.70,917138.70,1146423.40,4585693.50
452,Company_452,Consumer Goods,Asia,2017,2307.70,13.10,3995.20,4.30,47.60,51.70,52.00,39.20,386975.40,483719.30,1934877.20
453,Company_453,Energy,Middle East,2017,2695.70,-8.00,3782.70,7.90,23.00,16.60,29.60,22.90,2921191.40,876357.40,29211914.40
454,Company_454,Manufacturing,Middle East,2017,2829.00,9.70,2572.70,-13.80,33.30,36.50,36.90,26.60,801677.80,1068903.70,13361296.80
455,Company_455,Consumer Goods,Latin America,2017,1023.00,3.80,589.90,24.90,43.10,71.70,20.60,37.00,142879.30,178599.10,714396.30
456,Company_456,Utilities,Asia,2017,393.30,4.50,233.20,-2.70,34.40,38.00,52.10,13.00,293830.50,183644.10,2938304.90
457,Company_457,Transportation,North America,2017,1195.60,3.00,319.10,15.60,70.60,44.20,89.40,78.10,638864.10,106477.30,2129546.90
458,Company_458,Transportation,Asia,2017,2243.20,6.80,2126.70,3.60,25.80,2.40,47.50,27.70,1592923.50,265487.20,5309744.90
459,Company_459,Transportation,Middle East,2017,797.60,-6.70,3173.60,0.40,44.60,25.10,32.90,76.00,490247.70,81708.00,1634159.20
460,Company_460,Technology,North America,2017,2626.80,14.60,12106.50,21.30,55.70,65.90,55.90,45.30,97052.10,58231.30,194104.30
461,Company_461,Technology,Oceania,2017,1171.10,24.10,9224.20,-4.10,77.10,78.40,95.80,57.00,38124.30,22874.60,76248.60
462,Company_462,Technology,North America,2017,14610.90,14.10,49582.10,11.00,74.50,93.10,75.70,54.60,400360.70,240216.40,800721.40
463,Company_463,Technology,Latin America,2017,83114.50,14.70,409731.90,21.00,73.50,89.40,97.40,33.80,2387654.40,1432592.60,4775308.80
464,Company_464,Energy,Europe,2017,14151.60,28.90,50109.40,13.10,68.80,56.20,70.90,79.30,11412781.30,3423834.40,114127813.40
465,Company_465,Retail,Oceania,2017,1264.80,-0.20,2745.10,-1.80,63.40,38.40,93.70,58.20,117817.10,58908.60,235634.30
466,Company_466,Consumer Goods,Oceania,2017,1751.80,4.10,1138.70,13.50,59.10,67.20,88.40,21.80,255656.80,319571.00,1278283.90
467,Company_467,Manufacturing,Middle East,2017,743.40,10.00,831.70,19.90,35.80,67.30,39.40,0.80,162535.10,216713.50,2708918.40
468,Company_468,Utilities,Asia,2017,1003.60,9.60,1241.10,-4.60,51.10,28.20,37.10,87.90,804934.20,503083.90,8049341.80
469,Company_469,Retail,Middle East,2017,1332.80,3.20,457.50,0.80,47.30,29.10,60.60,52.00,132777.20,66388.60,265554.40
470,Company_470,Technology,North America,2017,4080.40,27.70,21727.20,31.60,66.30,64.80,64.40,69.70,152328.10,91396.80,304656.10
471,Company_471,Utilities,Africa,2017,1299.30,12.70,2240.70,4.80,36.70,31.50,60.50,18.20,1018302.30,636439.00,10183023.50
472,Company_472,Healthcare,Europe,2017,3072.80,16.40,9740.60,16.40,92.60,88.50,98.80,90.30,178339.40,178339.40,356678.80
473,Company_473,Retail,Asia,2017,736.00,8.50,898.90,12.50,56.40,75.90,63.00,30.20,49238.00,24619.00,98476.10
474,Company_474,Consumer Goods,Latin America,2017,1952.60,4.60,2059.90,10.00,59.10,57.30,47.50,72.40,311936.10,389920.10,1559680.40
475,Company_475,Technology,Asia,2017,15932.60,28.00,145292.20,-6.90,70.00,92.00,41.80,76.10,442714.10,265628.50,885428.30
476,Company_476,Retail,Asia,2017,2031.00,8.10,3557.40,3.20,47.80,41.30,36.60,65.60,185038.90,92519.40,370077.80
477,Company_477,Manufacturing,Latin America,2017,1032.50,9.10,1784.40,3.00,40.00,48.50,48.50,22.90,266615.20,355486.90,4443586.40
478,Company_478,Finance,Europe,2017,11134.70,13.40,19537.60,1.80,96.00,96.20,97.20,94.70,117294.60,58647.30,293236.60
479,Company_479,Transportation,Oceania,2017,716.70,7.90,471.40,-13.80,40.20,11.50,91.30,17.80,481382.30,80230.40,1604607.70
480,Company_480,Retail,Middle East,2017,520.30,4.60,513.60,-2.70,27.10,16.10,21.60,43.50,56579.90,28289.90,113159.70
481,Company_481,Transportation,Middle East,2017,608.80,1.70,178.90,21.30,18.30,21.40,13.60,19.90,383544.10,63924.00,1278480.40
482,Company_482,Energy,Europe,2017,6333.90,5.00,5364.30,-7.00,78.00,73.50,81.60,78.90,4342339.30,1302701.80,43423392.60
483,Company_483,Transportation,Asia,2017,608.50,1.70,118.10,-1.20,25.20,38.20,6.10,31.40,340619.80,56770.00,1135399.40
484,Company_484,Manufacturing,Africa,2017,1446.00,8.90,1421.30,7.30,51.70,40.90,83.20,31.00,396233.90,528311.90,6603899.00
485,Company_485,Finance,Africa,2017,1474.70,17.60,2575.90,3.30,49.10,94.40,46.10,6.70,15908.00,7954.00,39769.90
486,Company_486,Healthcare,Middle East,2017,1162.80,21.10,5362.20,1.10,73.30,84.40,77.20,58.40,70811.30,70811.30,141622.50
487,Company_487,Technology,Europe,2017,9785.60,19.20,59989.40,21.50,68.90,86.60,68.10,52.00,290412.90,174247.70,580825.80
488,Company_488,Utilities,Oceania,2017,2125.80,15.50,4889.60,-10.70,49.80,45.20,50.30,53.70,1502444.80,939028.00,15024448.00
489,Company_489,Consumer Goods,Asia,2017,2580.60,10.00,5754.00,3.30,63.10,49.50,58.40,81.40,440562.30,550702.90,2202811.60
490,Company_490,Retail,Africa,2017,1507.30,7.50,1203.70,4.70,60.40,87.30,61.70,32.20,88723.80,44361.90,177447.60
491,Company_491,Transportation,Latin America,2017,668.80,14.10,1792.10,3.10,32.00,39.20,40.10,16.60,371304.00,61884.00,1237679.90
492,Company_492,Manufacturing,Africa,2017,2033.60,6.70,2985.10,17.30,47.10,15.00,74.70,51.50,667903.80,890538.40,11131729.40
493,Company_493,Energy,Latin America,2017,1805.50,-15.20,5313.10,-1.80,43.20,45.60,68.10,15.80,1590567.60,477170.30,15905676.20
494,Company_494,Consumer Goods,Africa,2017,949.40,11.40,1540.10,21.50,29.90,27.00,52.70,10.00,191956.40,239945.60,959782.20
495,Company_495,Consumer Goods,Latin America,2017,806.30,10.00,1956.40,10.70,44.20,46.30,64.60,21.70,141265.60,176582.00,706327.90
496,Company_496,Manufacturing,North America,2017,1685.40,8.90,2618.80,-3.00,49.90,12.00,55.70,81.90,564231.40,752308.50,9403856.40
497,Company_497,Utilities,Africa,2017,908.30,8.00,844.70,4.80,41.20,57.60,50.20,16.00,579135.00,361959.40,5791350.00
498,Company_498,Technology,Europe,2017,13743.10,13.50,61316.10,12.20,76.60,100.00,74.10,55.70,343578.20,206146.90,687156.40
499,Company_499,Transportation,Asia,2017,491.10,1.80,121.50,13.10,41.10,11.10,43.80,68.40,330776.10,55129.40,1102587.10
500,Company_500,Utilities,Middle East,2017,1428.50,6.80,1306.50,0.70,42.20,61.60,27.40,37.70,878237.30,548898.30,8782373.10
501,Company_501,Retail,Europe,2017,515.50,1.40,138.60,2.10,51.10,26.60,87.70,38.90,52272.60,26136.30,104545.20
502,Company_502,Manufacturing,Asia,2017,257.10,0.60,34.40,14.10,33.00,23.50,27.90,47.70,79870.50,106494.00,1331174.40
503,Company_503,Manufacturing,North America,2017,3190.80,19.30,5750.10,0.80,51.80,9.70,83.70,62.10,1083468.20,1444624.20,18057802.50
504,Company_504,Retail,Europe,2017,2270.00,-0.20,5261.10,22.50,60.30,47.40,87.50,45.90,197005.90,98502.90,394011.80
505,Company_505,Transportation,North America,2017,306.60,13.80,627.50,10.10,69.70,33.30,84.80,91.00,177924.60,29654.10,593081.90
506,Company_506,Retail,North America,2017,5307.60,8.50,4520.80,14.90,61.90,22.50,78.50,84.60,553287.90,276643.90,1106575.70
507,Company_507,Manufacturing,Europe,2017,657.30,6.30,541.70,18.60,69.90,93.30,90.30,26.30,107873.10,143830.80,1797884.80
508,Company_508,Utilities,Europe,2017,458.20,8.60,573.70,-2.10,51.10,17.80,56.00,79.40,394137.90,246336.20,3941379.40
509,Company_509,Technology,Europe,2017,10273.00,18.00,41563.10,5.90,66.60,100.00,69.90,29.90,256825.10,154095.00,513650.10
510,Company_510,Utilities,Middle East,2017,1187.00,11.30,1972.80,14.40,65.60,55.80,49.10,91.90,768933.40,480583.40,7689334.10
511,Company_511,Healthcare,Europe,2017,2218.10,-1.40,7127.90,2.90,79.00,75.00,95.10,66.80,149735.10,149735.10,299470.10
512,Company_512,Finance,Middle East,2017,8320.80,17.20,18731.80,-0.50,46.10,100.00,31.70,6.50,83208.50,41604.20,208021.20
513,Company_513,Healthcare,Europe,2017,1661.60,20.80,8468.80,8.30,52.20,37.00,61.10,58.30,156322.40,156322.40,312644.80
514,Company_514,Energy,Latin America,2017,2170.00,18.30,4759.00,-2.60,49.30,54.20,74.30,19.50,1781219.30,534365.80,17812193.20
515,Company_515,Finance,Africa,2017,5480.60,12.90,8715.50,12.90,42.30,89.60,19.30,17.90,62755.90,31377.90,156889.70
516,Company_516,Utilities,North America,2017,264.10,12.40,336.80,-5.80,32.30,16.80,9.30,70.70,228708.00,142942.50,2287080.00
517,Company_517,Finance,Latin America,2017,3238.20,18.00,7947.90,2.10,47.00,95.30,39.00,6.60,34497.90,17249.00,86244.90
518,Company_518,Utilities,Middle East,2017,365.20,4.40,165.80,-0.50,56.60,80.90,51.80,37.10,185084.80,115678.00,1850847.60
519,Company_519,Retail,Middle East,2017,1128.80,4.30,1004.20,6.90,50.30,69.80,60.00,21.10,80281.90,40141.00,160563.80
520,Company_520,Manufacturing,Latin America,2017,1534.70,19.80,5466.00,2.10,45.20,36.70,52.60,46.20,434325.90,579101.20,7238765.10
521,Company_521,Technology,Middle East,2017,5240.50,27.80,46774.70,9.20,68.70,91.90,72.20,42.10,145805.50,87483.30,291610.90
522,Company_522,Transportation,Oceania,2017,225.00,-6.80,351.90,7.60,28.90,62.60,17.40,6.60,102810.70,17135.10,342702.30
523,Company_523,Consumer Goods,North America,2017,964.20,13.10,1972.70,1.80,43.10,29.20,45.20,54.90,191992.00,239990.00,959959.90
524,Company_524,Transportation,Middle East,2017,2061.70,12.40,4624.00,6.90,42.00,12.50,47.10,66.40,1376343.50,229390.60,4587811.80
525,Company_525,Utilities,North America,2017,565.60,10.50,526.20,-7.00,49.00,54.30,33.40,59.20,371100.90,231938.10,3711009.20
526,Company_526,Utilities,Asia,2017,300.10,11.50,513.60,1.60,32.30,37.50,28.40,30.90,225054.00,140658.70,2250539.70
527,Company_527,Retail,Asia,2017,841.80,8.60,1447.70,8.10,31.20,26.70,52.40,14.50,85276.90,42638.40,170553.80
528,Company_528,Utilities,Oceania,2017,534.20,4.90,334.80,-2.00,56.40,43.30,57.00,68.80,383397.20,239623.20,3833971.70
529,Company_529,Finance,Asia,2017,13870.00,12.40,28389.00,11.50,49.50,87.70,39.20,21.60,162531.60,81265.80,406328.90
530,Company_530,Manufacturing,Asia,2017,610.80,9.80,780.40,19.10,33.40,18.70,22.50,59.00,195920.80,261227.70,3265346.80
531,Company_531,Consumer Goods,Oceania,2017,695.60,7.70,855.60,1.60,35.90,27.10,30.80,49.70,140518.10,175647.60,702590.30
532,Company_532,Retail,North America,2017,277.50,9.80,618.50,2.50,87.00,84.20,85.90,91.00,16935.10,8467.60,33870.30
533,Company_533,Technology,Middle East,2017,8275.70,13.60,37934.70,-0.60,69.70,88.20,70.90,49.90,241181.70,144709.00,482363.40
534,Company_534,Manufacturing,Africa,2017,1500.00,6.90,1877.30,-4.70,35.70,3.70,83.00,20.50,528252.30,704336.40,8804205.00
535,Company_535,Energy,Asia,2017,30412.80,3.20,12300.40,20.00,39.70,38.60,14.00,66.50,28270722.40,8481216.70,282707224.00
536,Company_536,Transportation,Middle East,2017,670.40,17.70,1778.60,9.40,15.60,29.30,10.60,6.90,400039.10,66673.20,1333463.60
537,Company_537,Retail,Europe,2017,728.50,2.00,203.60,2.30,55.10,29.30,75.00,60.90,72501.50,36250.80,145003.00
538,Company_538,Transportation,Middle East,2017,814.50,9.40,800.10,-10.60,31.10,11.40,18.20,63.60,547392.20,91232.00,1824640.60
539,Company_539,Healthcare,Europe,2017,3567.50,19.60,7065.00,-6.00,71.80,71.40,74.30,69.80,249798.70,249798.70,499597.50
540,Company_540,Utilities,Oceania,2017,1643.50,6.80,1258.60,11.30,68.60,70.60,95.10,40.20,928339.30,580212.10,9283393.30
541,Company_541,Technology,Asia,2017,1387.40,34.30,12588.80,1.30,37.70,26.30,61.60,25.10,70461.80,42277.10,140923.70
542,Company_542,Transportation,Asia,2017,429.60,1.70,67.20,14.90,52.40,50.10,33.40,73.60,218911.70,36485.30,729705.70
543,Company_543,Energy,North America,2017,25056.80,8.70,37180.90,7.40,41.00,3.70,49.40,69.90,29411627.70,8823488.30,294116277.30
544,Company_544,Energy,Latin America,2017,5036.90,-1.50,18035.30,2.10,54.80,82.50,51.10,30.70,3136345.50,940903.60,31363454.80
545,Company_545,Manufacturing,North America,2017,4373.40,12.50,10255.90,7.60,51.90,32.20,69.90,53.70,1278810.10,1705080.10,21313501.60
546,Company_546,Energy,Asia,2017,1358.40,12.00,3243.00,-10.30,38.90,36.30,58.80,21.50,1284944.80,385483.40,12849448.30
547,Company_547,Energy,Latin America,2017,1839.10,25.10,7560.60,1.90,52.90,75.20,32.90,50.80,1239399.10,371819.70,12393991.20
548,Company_548,Retail,Middle East,2017,3316.70,10.50,3734.40,5.00,25.40,45.30,22.80,8.10,292908.50,146454.30,585817.10
549,Company_549,Utilities,North America,2017,1494.10,13.20,1596.20,-4.50,78.30,65.60,81.00,88.20,885692.30,553557.70,8856923.30
550,Company_550,Consumer Goods,Asia,2017,735.10,17.00,3026.00,0.30,68.50,51.20,76.80,77.40,123688.10,154610.10,618440.50
551,Company_551,Retail,Middle East,2017,1967.70,6.00,2875.90,0.40,48.40,77.00,43.80,24.30,130044.80,65022.40,260089.70
552,Company_552,Consumer Goods,Asia,2017,790.80,15.10,2869.90,-9.80,61.10,44.30,59.00,79.90,140715.00,175893.80,703575.10
553,Company_553,Retail,Africa,2017,2999.90,8.00,5536.20,13.70,47.10,45.80,50.60,44.90,263846.30,131923.20,527692.60
554,Company_554,Manufacturing,Europe,2017,1097.30,8.20,793.20,9.90,46.50,28.60,74.50,36.40,329135.60,438847.50,5485593.70
555,Company_555,Energy,Africa,2017,2061.40,12.20,4591.90,29.70,29.10,11.40,32.40,43.40,2308622.70,692586.80,23086227.50
556,Company_556,Transportation,Asia,2017,2267.90,8.20,2676.90,-9.70,37.00,35.40,46.10,29.60,1295510.20,215918.40,4318367.30
557,Company_557,Healthcare,North America,2017,4477.50,-2.50,19446.00,2.80,65.40,63.90,63.10,69.30,336877.50,336877.50,673755.00
558,Company_558,Finance,Middle East,2017,3869.60,12.40,6177.60,-3.80,51.90,44.50,53.70,57.50,68773.60,34386.80,171934.10
559,Company_559,Manufacturing,Middle East,2017,2154.00,21.90,4707.00,19.50,43.80,58.80,29.00,43.70,509244.10,678992.20,8487402.30
560,Company_560,Technology,Latin America,2017,1989.40,21.00,13550.60,28.50,56.40,83.30,69.50,16.50,61371.60,36823.00,122743.20
561,Company_561,Healthcare,Africa,2017,1618.50,25.20,9108.80,8.90,35.60,67.30,8.00,31.40,117982.00,117982.00,235964.00
562,Company_562,Transportation,Africa,2017,339.50,16.50,860.70,5.20,19.50,21.60,19.10,17.70,213603.00,35600.50,712010.10
563,Company_563,Energy,Africa,2017,3133.40,3.40,943.40,5.00,43.70,54.70,54.30,22.00,2560679.70,768203.90,25606797.50
564,Company_564,Energy,Africa,2017,10860.90,3.70,3267.70,-4.10,37.00,42.00,25.70,43.30,9838408.80,2951522.70,98384088.40
565,Company_565,Utilities,Europe,2017,1370.50,6.90,1226.20,-0.70,44.40,31.60,49.70,51.70,1072910.60,670569.20,10729106.40
566,Company_566,Healthcare,North America,2017,2188.60,11.20,3095.30,13.50,52.60,37.50,45.40,75.00,205235.60,205235.60,410471.10
